,cluster,height,width,x,y
271,12,50.116471461997605,61.41111044966249,4882.610275435452,3450.3852496685977
272,12,50.22101938632818,66.68182633473316,4914.675553218333,3446.528912662185
273,12,56.76748500480102,117.62081842991017,4688.900988661832,3944.3731255694784
274,12,65.08406883104492,47.611647341526464,4342.554607750092,4526.477334153849
275,12,52.831289461255096,72.29659115415353,4378.307051626374,4687.769824913534
276,12,62.79654927698462,138.84100246062647,4680.734523035853,4152.06279178574
277,12,54.489185678339936,59.323169495371644,4404.045159242915,5330.688340741174
278,9,55.376285053101924,90.47880212435354,4788.028583044174,6845.255302219638
279,9,56.78880973632516,72.7817850637436,4868.950135792817,6867.017638219234
280,9,57.25431302203586,86.42161675434846,4901.171883110021,7219.646643114099
281,9,35.87308072617424,29.496897177787957,4968.222306580468,7259.011353209695
282,9,57.003669409316345,59.55829796185864,4639.851637990271,7569.208544933881
283,9,58.67658277658316,69.09708302805058,4788.023033964193,7678.151314442149
284,9,49.33356538742788,63.24393248429658,4866.416829301874,7760.050269347051
285,9,70.96133978701556,81.28421639359914,4701.4261164115,7801.900332895733
286,9,57.502587745510596,71.61974758400373,4403.243709784234,8334.681989668452
287,9,30.206924013128628,33.36630484067476,4152.082950637067,8460.156190586806
288,9,72.21905448468834,68.56197314597094,4061.172787748907,8785.030125280302
289,9,24.3057768873068,39.65075273917273,4778.496369998884,8035.17793475811
290,9,56.87789604822029,60.925950917464036,4803.536480840017,8176.695611458042
291,9,67.62229346600861,76.67976013926358,4905.851369118514,8177.11791537667
292,9,54.14372502764829,67.38691093201822,4795.3934973863115,8254.655363480402
293,9,62.99545559206831,57.42484563836685,4500.0020700033465,8680.440712841923
294,-1,45.07677543777689,62.572928773531544,4367.70427193266,10578.654143551279
295,-1,66.2201001660182,81.83397963881492,4562.82594630517,11375.196209815733
296,10,31.637200108147567,33.793484110648876,4268.341140566052,12633.349999230813
297,10,31.2738255832287,30.305926544666278,4168.028520085028,13241.194126293534
298,11,231.05417764663696,126.64878421611508,3994.0150229956334,14249.029615900778
299,-1,23.640791164418886,22.871390711435907,4190.414265311099,16324.322564458098
300,-1,36.299543198209506,30.33067876256429,4002.12488782663,16338.244759150508
301,-1,24.65470792785287,42.57018309377702,4766.911300141862,16076.390328508835
302,1,59.19631518554226,49.20644031726397,4262.849806405842,17723.527909380395
303,1,54.48757804891238,52.967116388220056,4002.3058990663144,18502.100451842147
304,1,88.14835469057925,84.27060617813696,4005.9049874564967,18905.062526375255
305,1,63.21806971288646,70.0145898247224,4822.854475066779,18179.18204933106
306,1,74.61769905876659,49.17722812881837,4502.2355648217845,18214.944514705327
307,1,41.99319561777207,100.12315586273486,4501.084477003898,18457.43826198915
308,1,63.804088465800675,71.55937229014361,4527.1258851419925,18683.644341513507
309,1,90.21634298966481,49.667814991703395,4499.982579041958,18741.78590424632
310,1,40.476084559720306,42.15717870946112,4112.857326818363,19140.79350123377
311,1,55.13767029115792,74.37650928469802,4147.978866624438,19363.613610631775
312,1,40.332911598155135,49.062549447875824,4442.08008291829,19567.376294784066
313,-1,77.61542201069685,57.068975178507685,4654.605817142715,20603.6530312666
314,-1,79.81665441939467,57.09882764587036,4944.409597223279,20742.14311175146
315,-1,63.885760769041696,81.79054380462722,4709.20656955533,21732.593381027855
316,-1,164.58101965592454,236.391108712554,4253.390217564721,23513.475714073316
317,-1,77.55839372091572,43.85501920842205,4955.281936989432,24125.338094832787
318,-1,54.9552516343502,99.78665276582421,4389.673765100486,25499.629032491695
319,-1,61.385310697303396,49.42488715451498,4675.940025722526,26211.705903282615
320,-1,123.83122181355952,198.34699216287868,4800.796966755278,33376.90505403966
321,13,29.21976364532344,34.329706012514976,5258.581044514121,851.469052238265
322,13,62.08212348770638,69.47531168392072,5863.143205351212,256.82459022317516
323,13,81.0013543711259,91.18594506795586,5904.019177188379,402.03933778160217
324,13,36.29417639012519,34.45059431117312,5894.429350165312,741.0597112215912
325,13,49.321489253433896,63.385477096713515,5253.22225054072,1636.4022603454741
326,13,44.39189781250863,24.03551173045082,5468.657979852259,1714.87099249727
327,13,22.39202064304402,24.75216537897404,5306.587400344214,1773.4848234498477
328,13,28.90809123509206,32.33051406658612,5239.030350798129,1853.2785548280497
329,13,69.97033553969402,56.25508613705631,5944.252970806988,1172.7931902777311
330,13,29.728343250315916,39.79223112275969,5854.332493528518,1619.4263803440942
331,13,35.1635843493159,31.024591671961996,5001.3982896906,2338.554327184837
332,13,31.320511844295737,31.36230215178088,5745.04724728613,2129.8681018844736
333,13,127.81299837731393,74.28601080151714,5916.483430770684,2370.8300637820644
334,12,87.14314183611137,93.68498376158568,5094.347817717118,3094.263597288883
335,-1,78.56829234233277,84.81289234069678,5058.933940486869,4781.775901914471
336,9,45.9533159627135,24.110918550858173,5974.28275405171,6659.112715366941
337,9,31.9004190618258,32.28107790552656,5699.596739604153,6774.105767464967
338,9,62.79911469849253,15.085682458533654,5985.402807318127,6879.391407000023
339,9,59.07258445948361,58.023515020196214,5938.127271913094,6937.040501777198
340,9,58.39810826147979,82.36022874822983,5524.160032122009,7170.80319756637
341,9,31.57787327479855,43.81004180307565,5293.261851979744,8439.57912111666
342,9,64.52641528088316,75.17909246151265,5796.094468978868,8068.423426672963
343,9,74.66686414931834,74.97987547764421,5799.97082913213,8130.021614262121
344,9,29.280894943659177,37.96996527836872,5582.324786678031,8900.802128975576
345,-1,111.89992336814214,191.70298604373744,5068.212980025689,9695.288123953596
346,-1,32.066780795065284,31.86660298842645,5937.664633508031,9237.306744999836
347,14,94.72893042284713,56.81321168275977,5752.78660395721,12093.879220804856
348,14,69.73417950510975,70.40620417741629,5607.917869067158,12739.633708904357
349,14,110.79726220428944,72.23631899246811,5804.784945058753,12735.357190233924
350,14,86.02452491049581,95.28830233042058,5657.544231663779,12788.195741133344
351,14,64.57752371171347,86.98497625791111,5831.122524920051,13422.690543871951
352,14,68.70938194155694,65.64748797297477,5592.998851855723,13531.097037052372
353,-1,30.778426958276675,34.164331471186415,5071.224953709104,16541.924624866628
354,-1,36.641195815870375,41.68921578829105,5638.141269566088,16113.30294448492
355,15,49.40255633147859,53.656988989756655,5559.194315968087,17852.731590102016
356,1,72.00860633597927,42.90566175850539,5001.054519352245,18671.081524087014
357,15,46.73048709002825,52.9768451900207,5597.63529153846,18140.87564660976
358,15,47.68623696966813,50.29853699395291,5619.639703767136,18336.200039506206
359,15,54.65980244382075,60.54177497286062,5708.224427763986,18437.655862141146
360,1,51.13850768559255,65.46808096097067,5140.120971173153,19003.359000779783
361,1,53.51617269564136,66.18503435267851,5053.075898080897,19099.729082042904
362,1,56.75788178313236,65.34724013259773,5270.888739908249,19102.855739363447
363,-1,54.372490695187665,51.32658429306292,5747.671840687039,21519.023698222943
364,16,76.49262524856971,39.79896399516326,5843.074422999105,27556.61766892391
365,16,25.618293783641775,42.347150537555024,5851.98078446759,27631.2198289857
366,16,34.79371561391994,36.10213917718485,5661.765830570685,27736.72912292376
367,16,30.819373716253494,37.757481168921174,5643.242594380224,27777.280656279218
368,16,65.49867646040826,57.64723728129495,5609.611624280533,27795.224204789843
369,16,31.892909257457802,35.350279398239536,5781.705145050969,27883.539222975534
370,16,39.25754581490389,30.211996263082256,5902.288498602852,27868.97937166243
371,16,55.63289580799068,50.94208606041395,5562.704869843334,27914.63312294409
372,16,16.009351569654882,35.64330668903314,5614.7254221342355,27981.310368270562
373,16,23.918285889717254,34.71832843808028,5150.260319691166,28230.845972730924
374,16,36.395195371462705,32.41592838777947,5143.592199094837,28798.010821742453
375,-1,51.60716476197427,57.9816863290622,5828.663698695329,31021.048313738615
376,13,59.83619425260099,65.31657120218642,6181.407499493698,320.79762731981606
377,13,27.36407173007727,40.72514499884386,6804.329521231593,97.13482247832269
378,13,55.53747354482232,56.92130279605206,6643.324879822517,180.03203455930225
379,13,70.90115770656331,54.73042304002322,6498.320467873399,206.6446476125447
380,13,62.89152234957774,68.59299014747148,6794.931037535395,249.46296118179097
